Date,^GSPC,^DJI,^IXIC,^NYA,^XAX,^BUK100P,^RUT,^VIX,^FTSE,^GDAXI,^FCHI,^STOXX50E,^N100,^BFX,IMOEX.ME,^N225,^HSI,000001.SS,399001.SZ,^STI,^AXJO,^AORD,^BSESN,^JKSE,^KLSE,^NZ50,^KS11,^TWII,^GSPTSE,^BVSP,^MXX,^MERV,^TA125.TA,^JN0U.JO
2015-02-26,2110.739990234375,18214.419921875,4987.89013671875,11082.099609375,2521.110107421875,11753.01953125,1239.1099853515625,13.90999984741211,6949.7001953125,11327.1904296875,4910.6201171875,3574.93994140625,967.4500122070312,3713.840087890625,1760.6600341796875,18785.7890625,24902.060546875,3298.35888671875,11750.6494140625,3426.179931640625,5908.5,5877.89990234375,28746.650390625,5451.2099609375,1820.8699951171875,5861.68017578125,1993.0799560546875,9622.0556640625,15241.2001953125,51761.0,44416.48828125,9334.76953125,1341.780029296875,1341.780029296875
2015-02-27,2104.5,18132.69921875,4963.52978515625,11062.7900390625,2522.3701171875,11750.259765625,1233.3699951171875,13.34000015258789,6946.7001953125,11401.66015625,4951.47998046875,3599.0,973.010009765625,3714.43994140625,1758.969970703125,18797.939453125,24823.2890625,3310.302978515625,11757.5478515625,3402.860107421875,5928.7998046875,5898.5,29220.119140625,5450.08203125,1821.2099609375,5878.47021484375,1985.800048828125,8610.049926757812,15234.2998046875,51583.0,44190.171875,9601.6103515625,9601.6103515625,9601.6103515625
2015-03-02,2117.389892578125,18288.630859375,5008.10009765625,11102.8203125,2507.300048828125,11735.849609375,1242.6199951171875,13.039999961853027,6940.60009765625,11410.3603515625,4917.31982421875,3591.090087890625,971.0399780273438,3713.389892578125,1783.3399658203125,18826.880859375,24887.439453125,3336.284912109375,11883.88671875,3403.889892578125,5958.89990234375,5926.2998046875,29459.140625,5477.61767578125,1817.1300048828125,5892.669921875,1996.81005859375,9601.31640625,15264.099609375,51021.0,43882.7109375,9575.349609375,1360.22998046875,1360.22998046875
2015-03-03,2107.780029296875,18203.369140625,4979.89990234375,11051.2197265625,2519.929931640625,11675.8203125,1234.760009765625,13.859999656677246,6889.10009765625,11280.3603515625,4869.25,3549.110107421875,960.6400146484376,3667.25,1807.699951171875,18815.16015625,24702.779296875,3263.052001953125,11526.0908203125,3422.110107421875,5933.89990234375,5902.89990234375,29593.73046875,5474.40576171875,1821.25,5893.66015625,2001.3800048828125,9605.7255859375,15133.900390625,51304.0,43600.37109375,9682.1103515625,1354.0400390625,1354.0400390625
2015-03-04,2098.530029296875,18096.900390625,4967.14013671875,11004.6796875,2510.06005859375,11691.990234375,1230.72998046875,14.229999542236328,6919.2001953125,11390.3798828125,4917.35009765625,3583.43994140625,969.0999755859376,3702.159912109375,1759.3499755859375,18703.599609375,24465.380859375,3279.532958984375,11654.94921875,3415.530029296875,5901.60009765625,5871.5,29380.73046875,5447.84716796875,1825.5400390625,5874.080078125,1998.2900390625,9621.6865234375,15082.7998046875,50468.0,43296.55078125,9668.3701171875,1356.1199951171875,1356.1199951171875
2015-03-05,2101.0400390625,18135.720703125,4982.81005859375,11014.259765625,2523.5,11773.419921875,1234.31005859375,14.039999961853027,6961.10009765625,11504.009765625,4963.509765625,3618.2099609375,979.3200073242188,3731.3798828125,1760.550048828125,18751.83984375,24193.0390625,3248.47607421875,11566.259765625,3395.27001953125,5904.2001953125,5873.7001953125,29448.94921875,5450.73486328125,1806.0899658203125,5856.77001953125,1998.3800048828125,9595.0458984375,15103.099609375,50365.0,43517.7890625,9939.4404296875,9939.4404296875,9939.4404296875
2015-03-06,2071.260009765625,17856.779296875,4927.3701171875,10842.169921875,2463.18994140625,11699.3603515625,1217.52001953125,15.199999809265137,6911.7998046875,11550.9697265625,4964.35009765625,3617.6201171875,980.6900024414062,3732.580078125,1728.550048828125,18971.0,24164.0,3241.18701171875,11392.2724609375,3417.510009765625,5898.89990234375,5868.60009765625,5691.58642578125,5514.57275390625,1806.9599609375,5903.06982421875,2012.93994140625,9645.7255859375,14952.5,49981.0,43280.80859375,9928.73046875,9928.73046875,9928.73046875
2015-03-09,2079.429931640625,17995.720703125,4942.43994140625,10866.6201171875,2445.14990234375,11642.3095703125,1223.5899658203125,15.0600004196167,6876.5,11582.1103515625,4937.2001953125,3610.280029296875,973.7999877929688,3713.64990234375,11252.100341796875,18790.55078125,24123.05078125,3302.407958984375,11533.1015625,3404.570068359375,5821.2998046875,5793.0,28844.779296875,5444.421875,1791.739990234375,5896.9599609375,1992.8199462890625,9562.9365234375,14854.5,49181.0,43251.3984375,10051.7197265625,1369.530029296875,1369.530029296875
2015-03-10,2044.1600341796875,17662.939453125,4859.7900390625,10678.41015625,2394.22998046875,11364.26953125,1208.469970703125,16.690000534057617,6702.7998046875,11500.3798828125,4881.9501953125,3567.25,962.9000244140624,3669.4599609375,1665.3800048828125,18665.109375,23896.98046875,3286.068115234375,11556.5205078125,3398.260009765625,5824.2001953125,5794.2998046875,28709.869140625,5462.7158203125,1789.72998046875,5887.75,1984.77001953125,9536.4873046875,14641.7998046875,48293.0,42972.1484375,9832.509765625,1364.4200439453125,1364.4200439453125
2015-03-11,2040.239990234375,17635.390625,4849.93994140625,10678.759765625,2377.97998046875,11365.8798828125,1215.780029296875,16.8700008392334,6721.5,11805.990234375,4997.75,3649.5400390625,984.1500244140624,3719.780029296875,1671.469970703125,18723.51953125,23717.970703125,3290.89990234375,11524.9609375,3378.590087890625,5793.2001953125,5763.2998046875,28659.169921875,5419.35498046875,1778.1600341796875,5861.97998046875,1980.8299560546875,9523.13671875,14739.2001953125,48906.0,43227.19921875,10131.91015625,1374.010009765625,1374.010009765625
2015-03-12,2065.949951171875,17895.220703125,4893.2900390625,10820.8701171875,2394.840087890625,11439.83984375,1236.6400146484375,15.420000076293944,6761.10009765625,11799.3896484375,4987.330078125,3641.320068359375,982.6400146484376,3716.179931640625,1664.699951171875,18991.109375,23797.9609375,3349.322998046875,11635.458984375,3373.60009765625,5850.2001953125,5816.0,28930.41015625,5439.6201171875,1786.8699951171875,5886.77978515625,1970.5899658203125,9595.9560546875,14770.7001953125,48880.0,44055.890625,10098.419921875,1379.3399658203125,1379.3399658203125
2015-03-13,2053.39990234375,17749.310546875,4871.759765625,10751.01953125,2375.340087890625,11399.0,1232.1400146484375,16.0,6740.60009765625,11901.6103515625,5010.4599609375,3656.2099609375,986.0399780273438,3728.330078125,1627.8800048828125,19254.25,23823.2109375,3372.910888671875,11713.4794921875,3362.77001953125,5814.5,5788.0,28503.30078125,5426.2548828125,1781.75,5908.58984375,1985.7900390625,9579.3056640625,14731.5,48596.0,44002.2890625,10245.330078125,10245.330078125,10245.330078125
2015-03-16,2081.18994140625,17977.419921875,4929.509765625,10881.1796875,2402.699951171875,11512.26953125,1239.780029296875,15.609999656677246,6804.10009765625,12167.7197265625,5061.16015625,3706.75,995.72998046875,3770.47998046875,1609.8499755859375,19246.060546875,23949.55078125,3449.304931640625,12017.6357421875,3376.0400390625,5797.7001953125,5769.7001953125,28437.7109375,5435.05908203125,1780.5400390625,5911.39990234375,1987.3299560546875,9512.8671875,14862.7998046875,48848.0,29797.35009765625,10746.7001953125,1375.1600341796875,1375.1600341796875
2015-03-17,2074.280029296875,17849.080078125,4937.43017578125,10862.4296875,2409.159912109375,11571.8798828125,1242.22998046875,15.65999984741211,6837.60009765625,11980.849609375,5028.93017578125,3672.159912109375,988.22998046875,3735.8798828125,1611.68994140625,19437.0,23901.490234375,3502.846923828125,12169.3828125,3369.949951171875,5842.10009765625,5811.0,28736.380859375,5438.94091796875,1787.8699951171875,5905.41015625,2029.9100341796875,9539.3974609375,14898.5,50285.0,43761.359375,10987.330078125,10987.330078125,10987.330078125
2015-03-18,2099.5,18076.189453125,4982.830078125,11019.7197265625,2440.27001953125,11748.150390625,1252.1400146484375,13.970000267028809,6945.2001953125,11922.76953125,5033.419921875,3668.52001953125,988.9000244140624,3727.919921875,1632.1199951171875,19544.48046875,24120.080078125,3577.301025390625,12496.1005859375,3361.75,5842.2998046875,5808.0,28622.119140625,5412.9404296875,1797.5699462890625,5846.66015625,2028.449951171875,9653.3857421875,14962.2001953125,51526.0,44360.87109375,11275.33984375,1389.5899658203125,1389.5899658203125
2015-03-19,2089.27001953125,17959.029296875,4992.3798828125,10931.3603515625,2400.840087890625,11800.5302734375,1254.8599853515625,14.06999969482422,6962.2998046875,11899.400390625,5037.18017578125,3670.72998046875,989.27001953125,3734.35009765625,1607.969970703125,19476.560546875,24468.890625,3582.27099609375,12428.970703125,3386.159912109375,5950.7998046875,5912.5,28469.669921875,5453.64208984375,1809.1300048828125,5859.39990234375,2037.8900146484373,9736.685546875,14873.900390625,50954.0,44118.171875,11148.5302734375,1403.530029296875,1403.530029296875
2015-03-20,2108.10009765625,18127.650390625,5026.419921875,11070.5302734375,2442.3798828125,11871.7998046875,1266.3699951171875,13.020000457763672,7022.5,12039.3701171875,5087.490234375,3726.070068359375,996.9000244140624,3765.800048828125,1628.6400146484375,19560.220703125,24375.240234375,3617.318115234375,12544.3095703125,3412.43994140625,5975.5,5936.2998046875,28261.080078125,5442.85302734375,1803.6500244140625,5871.3798828125,2037.239990234375,9749.6455078125,14942.400390625,51967.0,43968.1484375,11385.3798828125,11385.3798828125,11385.3798828125
2015-03-23,2104.419921875,18116.0390625,5010.97021484375,11070.8896484375,2465.72998046875,11892.7197265625,1264.7099609375,13.40999984741211,7037.7001953125,11895.83984375,5054.52001953125,3699.0400390625,991.3900146484376,3751.580078125,1602.8499755859375,19754.359375,24494.509765625,3687.72802734375,12780.177734375,3410.1298828125,5956.10009765625,5921.0,28192.01953125,5436.88623046875,1795.8499755859375,5875.22998046875,2036.5899658203125,9758.044921875,14957.2001953125,51908.0,43952.7109375,22682.12548828125,1411.5400390625,1411.5400390625
2015-03-24,2091.5,18011.140625,4994.72998046875,11019.75,2453.85009765625,11902.349609375,1263.4599609375,13.619999885559082,7019.7001953125,12005.6904296875,5088.27978515625,3731.35009765625,995.6300048828124,3765.409912109375,1618.6199951171875,19713.44921875,24399.599609375,3691.409912109375,12801.056640625,3413.260009765625,5969.10009765625,5934.5,28161.720703125,5447.43603515625,1814.0400390625,5870.5400390625,2041.3699951171875,9731.615234375,15081.2998046875,51506.0,44051.2109375,22728.990478515625,1406.77001953125,1406.77001953125
2015-03-25,2061.050048828125,17718.5390625,4876.52001953125,10897.509765625,2434.030029296875,11850.6298828125,1233.8499755859375,15.4399995803833,6991.0,11865.3203125,5020.990234375,3684.0400390625,983.4000244140624,3745.1298828125,1615.5,19746.19921875,24528.23046875,3660.72705078125,12756.95703125,3419.02001953125,5973.2998046875,5937.10009765625,28111.830078125,5405.2783203125,1819.0999755859373,5857.77978515625,2042.81005859375,9667.7861328125,14929.400390625,51858.0,43630.9609375,11166.169921875,1411.989990234375,1411.989990234375
2015-03-26,2056.14990234375,17678.23046875,4863.35986328125,10865.150390625,2426.0,11664.08984375,1231.989990234375,15.800000190734863,6895.2998046875,11843.6796875,5006.35009765625,3669.7900390625,978.22998046875,3703.1298828125,1581.8399658203125,19471.119140625,24497.080078125,3682.094970703125,12712.837890625,3431.590087890625,5879.10009765625,5849.7001953125,27457.580078125,5368.59033203125,1818.4200439453125,5833.169921875,2022.56005859375,9619.076171875,14869.7998046875,50580.0,43229.16015625,10530.169921875,1397.77001953125,1397.77001953125
2015-03-27,2061.02001953125,17712.66015625,4891.22021484375,10875.1396484375,2411.64990234375,11595.7197265625,1240.4100341796875,15.06999969482422,6855.0,11868.330078125,5034.06005859375,3679.030029296875,981.9600219726562,3712.81005859375,1571.550048828125,19285.630859375,24486.19921875,3691.095947265625,12874.275390625,3450.10009765625,5919.89990234375,5888.89990234375,27458.640625,5396.64404296875,1813.3699951171875,5854.25,2019.800048828125,9503.6767578125,14812.400390625,50095.0,43637.96875,10663.4697265625,10663.4697265625,10663.4697265625
2015-03-30,2086.239990234375,17976.310546875,4947.43994140625,10989.16015625,2423.760009765625,11669.509765625,1257.800048828125,14.510000228881836,6891.39990234375,12086.009765625,5083.52001953125,3727.800048828125,994.0499877929688,3762.89990234375,1612.8399658203125,19411.400390625,24855.119140625,3786.568115234375,13193.1728515625,3454.260009765625,5846.10009765625,5816.2998046875,27975.859375,5438.44384765625,1821.8299560546875,5821.2900390625,2030.0400390625,9521.8271484375,14908.400390625,51243.0,43922.828125,10955.73046875,1413.1700439453125,1413.1700439453125
2015-03-31,2067.889892578125,17776.119140625,4900.8798828125,10899.1904296875,2379.6201171875,11481.490234375,1252.77001953125,15.289999961853027,6773.0,11966.169921875,5033.64013671875,3697.3798828125,984.5,3725.820068359375,1626.1800537109375,19206.990234375,24900.890625,3747.89892578125,13160.5126953125,3447.010009765625,5891.5,5861.89990234375,27957.490234375,5518.4599609375,1830.780029296875,5833.990234375,2041.030029296875,9586.396484375,14902.400390625,51150.0,43724.78125,10837.23046875,1416.1600341796875,1416.1600341796875
2015-04-01,2059.68994140625,17698.1796875,4880.22998046875,10891.6103515625,2404.52001953125,11522.669921875,1251.7099609375,15.109999656677246,6809.5,12001.3798828125,5062.22021484375,3714.889892578125,988.8699951171876,3742.6201171875,1661.9000244140625,19034.83984375,25082.75,3810.2939453125,13394.580078125,3447.02001953125,5860.7998046875,5832.89990234375,28260.140625,5466.65478515625,1826.31005859375,5835.580078125,2028.449951171875,9507.6171875,14942.599609375,52322.0,44202.94140625,11071.6796875,1419.56005859375,1419.56005859375
2015-04-02,2066.9599609375,17763.240234375,4886.93994140625,10953.16015625,2429.6298828125,11539.8896484375,1255.6600341796875,14.670000076293944,6833.5,11967.3896484375,5074.14013671875,3715.27001953125,992.8400268554688,3773.31005859375,1679.239990234375,19312.7890625,25275.640625,3825.783935546875,13425.94921875,3453.75,5898.60009765625,5869.7001953125,5662.943603515625,5456.18701171875,1831.969970703125,5831.39990234375,2029.0699462890625,9600.2763671875,15026.599609375,53123.0,35892.13667805989,18661.27335611979,1430.4100341796875,1430.4100341796875
2015-04-03,,,,,,,,,,,,,,,1681.469970703125,19435.080078125,11649.504516601562,3863.928955078125,13494.4892578125,11551.161051432291,9607.832845052084,7664.504638671875,5721.176432291667,3777.848225911459,1834.52001953125,1939.9700317382812,2045.4200439453125,2045.4200439453125,2045.4200439453125,2045.4200439453125,2045.4200439453125,2045.4200439453125,2045.4200439453125,2045.4200439453125
2015-04-06,2080.6201171875,17880.849609375,4917.31982421875,11033.1201171875,2441.9599609375,1851.25,1260.5400390625,14.739999771118164,255.58285903930664,496.4257183074951,737.2685775756836,978.1114368438721,1218.9542961120605,1459.797155380249,1700.6400146484375,19397.98046875,15411.712829589844,11425.445190429688,7439.177551269531,3452.909912109375,11803.426920572916,20153.943929036457,28504.4609375,5479.8173828125,1842.93994140625,1944.6849975585938,2046.4300537109373,8573.565124511719,15100.7001953125,53737.0,44850.05859375,11439.0400390625,1436.8699951171875,1436.8699951171875
2015-04-07,2076.330078125,17875.419921875,4910.22998046875,11013.240234375,2445.840087890625,11765.4599609375,1253.3599853515625,14.779999732971191,6961.7998046875,12123.51953125,5151.18994140625,3768.719970703125,1008.2100219726562,3839.110107421875,1695.6400146484375,19640.5390625,11800.95849609375,3961.3779296875,13768.576171875,3465.6201171875,5926.0,5893.2001953125,28516.58984375,5523.07470703125,1856.510009765625,5855.43994140625,2047.030029296875,9641.8564453125,15188.7998046875,53729.0,44987.87109375,11410.0595703125,1453.5400390625,1453.5400390625
2015-04-08,2081.89990234375,17902.509765625,4950.81982421875,11032.990234375,2441.050048828125,11743.8603515625,1262.7099609375,13.979999542236328,6937.39990234375,12035.8603515625,5136.85986328125,3742.6298828125,1003.280029296875,3831.090087890625,1683.6300048828125,19789.810546875,26236.859375,3994.81103515625,13841.564453125,3460.679931640625,5960.7001953125,5928.2998046875,28707.75,5486.3701171875,1850.31005859375,5859.72021484375,2059.260009765625,9571.92578125,15213.599609375,53661.0,44980.55859375,11275.009765625,1443.47998046875,1443.47998046875
2015-04-09,2091.179931640625,17958.73046875,4974.56005859375,11065.3896484375,2452.18994140625,11871.6396484375,1259.1099853515625,13.09000015258789,7015.39990234375,12166.4404296875,5208.9501953125,3781.7900390625,1016.989990234375,3871.659912109375,1667.5999755859375,19937.720703125,26944.390625,3957.533935546875,13796.5751953125,3460.300048828125,5932.2001953125,5901.5,28885.2109375,5500.68603515625,1849.3900146484373,5847.169921875,2058.8701171875,9567.99609375,15326.2998046875,53803.0,44913.26953125,11509.509765625,11509.509765625,11509.509765625
2015-04-10,2102.06005859375,18057.650390625,4995.97998046875,11112.6796875,2469.75,12010.66015625,1264.77001953125,12.579999923706056,7089.7998046875,12374.73046875,5240.4599609375,3816.760009765625,1023.989990234375,3905.7099609375,1657.02001953125,19907.630859375,27272.390625,4034.31005859375,14013.18359375,3472.3798828125,5968.39990234375,5935.39990234375,28879.380859375,5491.1259765625,1844.31005859375,5847.35986328125,2087.760009765625,9617.65625,15388.400390625,54214.0,44882.01171875,11686.6103515625,11686.6103515625,11686.6103515625
2015-04-13,2092.429931640625,17977.0390625,4988.25,11056.759765625,2453.169921875,11962.4296875,1265.5899658203125,13.9399995803833,7064.2998046875,12338.73046875,5254.1201171875,3828.780029296875,1027.0699462890625,3902.739990234375,1678.18994140625,19905.4609375,28016.33984375,4121.71484375,14149.3515625,3484.389892578125,5960.2998046875,5928.10009765625,29044.439453125,5447.197265625,1842.0799560546875,5854.31982421875,2098.919921875,9666.4755859375,15383.599609375,54240.0,44994.55859375,11678.4697265625,1480.2099609375,1480.2099609375
2015-04-14,2095.840087890625,18036.69921875,4977.2900390625,11108.0703125,2480.929931640625,11981.2099609375,1265.3499755859375,13.670000076293944,7075.2998046875,12227.599609375,5218.06005859375,3784.530029296875,1020.3300170898438,3888.860107421875,1647.3900146484375,19908.6796875,27561.490234375,4135.56494140625,14042.3017578125,3521.080078125,5946.60009765625,5916.2001953125,5667.548095703125,5418.89599609375,1839.6099853515625,5882.10986328125,2111.719970703125,9642.17578125,15389.2998046875,53982.0,45004.51953125,11914.1396484375,1473.52001953125,1473.52001953125
2015-04-15,2106.6298828125,18112.609375,5011.02001953125,11171.0595703125,2500.919921875,12027.900390625,1275.3499755859375,12.84000015258789,7096.7998046875,12231.33984375,5254.35009765625,3803.550048828125,1025.1700439453125,3895.02001953125,1677.699951171875,19869.759765625,27618.8203125,4084.1630859375,13646.45703125,3539.949951171875,5908.39990234375,5877.2998046875,28799.689453125,5414.33642578125,1840.1300048828125,5856.080078125,2119.9599609375,9540.0166015625,15450.900390625,54919.0,45262.94140625,12129.1298828125,1480.3499755859375,1480.3499755859375
2015-04-16,2104.989990234375,18105.76953125,5007.7900390625,11169.75,2532.300048828125,11971.25,1272.9000244140625,12.600000381469728,7060.5,11998.8603515625,5224.490234375,3751.719970703125,1018.1900024414062,3859.429931640625,1686.7900390625,19885.76953125,27739.7109375,4194.8232421875,13967.6435546875,3531.610107421875,5947.5,5917.60009765625,28666.0390625,5420.52197265625,1847.93994140625,5881.759765625,2139.89990234375,9656.826171875,15386.7998046875,54674.0,45480.23046875,12065.8701171875,1477.9100341796875,1477.9100341796875
2015-04-17,2081.179931640625,17826.30078125,4931.81005859375,11058.4501953125,2517.25,11844.1796875,1251.8599853515625,13.890000343322754,6994.60009765625,11688.7001953125,5143.259765625,3674.050048828125,1001.5800170898438,3785.489990234375,1656.5899658203125,19652.880859375,27653.119140625,4287.2958984375,14149.181640625,3525.18994140625,5877.89990234375,5851.5,28442.099609375,5410.43359375,1845.8599853515625,5861.47998046875,2143.5,9570.8857421875,15360.599609375,53955.0,45012.37109375,11920.080078125,11920.080078125,11920.080078125
2015-04-20,2100.39990234375,18034.9296875,4994.60009765625,11116.5703125,2527.429931640625,11944.8603515625,1264.9200439453125,13.300000190734863,7052.10009765625,11891.91015625,5187.58984375,3718.0400390625,1010.1699829101562,3826.280029296875,1683.239990234375,19634.490234375,27094.9296875,4217.0771484375,13871.4443359375,3503.25,5833.10009765625,5806.7998046875,27886.2109375,5400.5927734375,1848.6600341796875,5824.27978515625,2146.7099609375,9552.806640625,15412.599609375,53761.0,45077.80859375,11659.8701171875,1467.739990234375,1467.739990234375
2015-04-21,2097.2900390625,17949.58984375,5014.10009765625,11100.3798828125,2522.929931640625,11966.3896484375,1264.1500244140625,13.25,7062.89990234375,11939.580078125,5192.64013671875,3719.3798828125,1013.5800170898438,3828.360107421875,1710.239990234375,19909.08984375,27850.490234375,4293.623046875,14438.837890625,3508.610107421875,5872.2998046875,5844.0,27676.0390625,5460.36083984375,1862.800048828125,5817.52001953125,2144.7900390625,9533.9375,15346.400390625,30321.6552734375,45296.91015625,11296.1396484375,1470.8599853515625,1470.8599853515625
2015-04-22,2107.9599609375,18038.26953125,5035.169921875,11144.4501953125,2534.860107421875,11903.66015625,1265.47998046875,12.710000038146973,7028.2001953125,11867.3701171875,5211.08984375,3724.489990234375,1014.52001953125,3794.2900390625,1677.56005859375,20133.900390625,27933.849609375,4398.494140625,14748.96484375,3496.239990234375,5837.5,5812.7998046875,27890.130859375,5436.9072265625,1854.77001953125,5793.60986328125,2143.889892578125,9612.9560546875,15304.7998046875,54617.0,45232.0390625,11687.5703125,11687.5703125,11687.5703125
2015-04-23,2112.929931640625,18058.689453125,5056.06005859375,11191.48046875,2550.530029296875,11941.4296875,1271.5400390625,12.479999542236328,7053.7001953125,11723.580078125,5178.91015625,3697.8798828125,1009.5700073242188,3786.280029296875,1662.6400146484375,20187.650390625,27827.69921875,4414.5078125,14743.0546875,3502.75,5844.7998046875,5820.2998046875,27735.01953125,5435.9970703125,1846.0799560546875,5757.91015625,2173.409912109375,9797.4453125,15392.400390625,55685.0,45418.828125,12205.2802734375,12205.2802734375,12205.2802734375
2015-04-24,2117.68994140625,18080.140625,5092.080078125,11192.9296875,2541.030029296875,11984.16015625,1267.5400390625,12.289999961853027,7070.7001953125,11810.849609375,5201.4501953125,3713.9599609375,1013.6199951171876,3800.1298828125,1682.699951171875,20020.0390625,28060.98046875,4393.68603515625,14598.5361328125,3513.0,5933.2998046875,5906.7998046875,27437.939453125,5435.14306640625,1862.5799560546875,5765.35986328125,2159.800048828125,9913.2353515625,15408.2998046875,56594.0,45773.30859375,12409.3896484375,12409.3896484375,12409.3896484375
2015-04-27,2108.919921875,18037.970703125,5060.25,11167.3095703125,2533.52001953125,12018.73046875,1252.699951171875,13.119999885559082,7104.0,12039.16015625,5268.91015625,3771.449951171875,1026.199951171875,3844.260009765625,1677.219970703125,19983.3203125,28433.58984375,4527.39599609375,14809.25390625,3515.85009765625,5982.7001953125,5954.7998046875,27176.990234375,5245.24169921875,1859.5799560546875,2008.5599975585938,2157.5400390625,9973.07421875,15344.099609375,55535.0,45512.37890625,12052.7001953125,1466.31005859375,1466.31005859375
2015-04-28,2114.760009765625,18110.140625,5055.419921875,11203.080078125,2534.419921875,11890.7998046875,1259.3599853515625,12.40999984741211,7030.5,11811.66015625,5173.3798828125,3715.419921875,1008.4099731445312,3802.25,1677.8900146484375,20058.94921875,28442.75,4476.21484375,14707.0849609375,3495.090087890625,5948.5,5921.5,27396.380859375,5241.95361328125,1855.06005859375,5769.64990234375,2147.669921875,9956.7841796875,15346.099609375,55812.0,45338.359375,12137.849609375,1440.43994140625,1440.43994140625
2015-04-29,2106.85009765625,18035.529296875,5023.64013671875,11154.1103515625,2509.9599609375,11789.3896484375,1246.949951171875,13.390000343322754,6946.2998046875,11432.7197265625,5039.39013671875,3617.110107421875,982.4400024414062,3703.429931640625,1670.989990234375,15035.664916992188,28400.33984375,4476.6201171875,14871.783203125,3487.14990234375,5838.60009765625,5818.2001953125,27225.9296875,5105.36376953125,1842.9300537109373,5740.81982421875,2142.6298828125,9853.78515625,15347.2998046875,55325.0,44942.23046875,12184.5595703125,1433.6099853515625,1433.6099853515625
2015-04-30,2085.510009765625,17840.51953125,4941.419921875,11049.740234375,2485.22998046875,11811.6396484375,1220.1300048828125,14.550000190734863,6960.60009765625,11454.3798828125,5046.490234375,3615.590087890625,983.7100219726562,3674.179931640625,1688.3399658203125,19520.009765625,28133.0,4441.65478515625,14818.4736328125,3487.389892578125,5790.0,5773.7001953125,27011.310546875,5086.22705078125,1818.27001953125,5791.33984375,2127.169921875,9820.0048828125,15224.5,56229.0,44582.390625,12050.1904296875,1430.6099853515625,1430.6099853515625
2015-05-01,2108.2900390625,18024.060546875,5005.39013671875,11140.3603515625,2491.139892578125,1859.6249389648438,1228.1099853515625,12.699999809265137,6986.0,8778.232979910714,10570.465959821428,12362.698939732143,14154.931919642857,15947.16489955357,17739.397879464286,19531.630859375,16788.18466796875,14044.7384765625,11301.29228515625,8557.84609375,5814.39990234375,5798.7998046875,5798.4498291015625,5798.099853515625,5797.7498779296875,5797.39990234375,8978.199869791666,12158.999837239582,15339.7998046875,15339.7998046875,15339.7998046875,15339.7998046875,15339.7998046875,15339.7998046875
2015-05-04,2114.489990234375,18070.400390625,5016.93017578125,11173.2802734375,2486.5,11855.9296875,1233.219970703125,12.850000381469728,5816.349804878235,11619.849609375,5081.97021484375,3632.93994140625,988.5999755859376,3672.52001953125,11822.953450520832,19973.386881510414,28123.8203125,4480.4638671875,14860.36328125,3482.699951171875,5827.5,5815.89990234375,27490.58984375,5140.93701171875,5454.008544921875,5767.080078125,2132.22998046875,9844.9951171875,15367.5,57354.0,45238.46875,12347.169921875,1432.949951171875,1432.949951171875
2015-05-05,2089.4599609375,17928.19921875,4939.330078125,11049.33984375,2443.85009765625,11774.25,1215.4200439453125,14.3100004196167,6927.60009765625,11327.6796875,4974.06982421875,3546.56005859375,968.27001953125,3600.199951171875,1721.800048828125,14738.669555664062,27755.5390625,4298.7060546875,14232.9404296875,3471.18994140625,5826.5,5816.2001953125,27440.140625,5160.107421875,1827.4200439453125,5787.7900390625,7803.9375,9820.0849609375,15173.900390625,58052.0,45091.328125,12421.6796875,1424.0799560546875,1424.0799560546875
2015-05-06,2080.14990234375,17841.98046875,4919.64013671875,11015.990234375,2437.8701171875,11761.76953125,1219.3599853515625,15.149999618530272,6933.7001953125,11350.150390625,4981.58984375,3558.030029296875,967.219970703125,3589.0,1714.31005859375,14677.610107421875,27640.91015625,4229.26611328125,14136.01171875,3459.7900390625,5692.2001953125,5690.89990234375,26717.369140625,5184.74853515625,1820.969970703125,5765.27001953125,2104.580078125,9818.1552734375,15023.900390625,57103.0,44853.26171875,12135.2802734375,1415.43994140625,1415.43994140625
2015-05-07,2088.0,17924.060546875,4945.5400390625,11036.400390625,2443.60009765625,11695.58984375,1225.5400390625,15.130000114440918,6887.0,11407.9697265625,4967.22021484375,3556.2099609375,966.1799926757812,3585.260009765625,1686.97998046875,19291.990234375,27289.970703125,4112.2138671875,14114.572265625,3432.780029296875,5645.7001953125,5644.7998046875,26599.109375,5150.28564453125,1805.0999755859373,5729.35009765625,2091.0,9704.0654296875,15088.7998046875,56921.0,44768.80078125,12124.6201171875,1420.6199951171875,1420.6199951171875
2015-05-08,2116.10009765625,18191.109375,5003.5498046875,11196.5,2480.389892578125,11935.169921875,1234.9300537109375,12.859999656677246,7046.7998046875,11709.73046875,5090.39013671875,3649.47998046875,989.4099731445312,3652.8701171875,1708.52001953125,19379.189453125,27577.33984375,4205.9169921875,14481.087890625,3452.010009765625,5634.60009765625,5635.39990234375,27105.390625,5182.01123046875,1807.6500244140625,5735.35986328125,2085.52001953125,9691.955078125,15170.0,57149.0,45125.94921875,12205.08984375,12205.08984375,12205.08984375
